,E,T,N
17.25,0.8333333097434552,1.2280466796129006e-12,1.4999857959650578
17.26,0.8333333099761409,1.6746831785268735e-12,1.4999858902879557
17.27,0.8333333102066245,2.065539111992136e-12,1.4999859839873018
17.28,0.8333333104349393,2.3941721142270967e-12,1.4999860770675133
17.29,0.8333333106611183,2.653906900756141e-12,1.499986169532991
17.3,0.8333333108851947,2.837832218774352e-12,1.499986261388118
17.31,0.8333333111072019,2.938797797510583e-12,1.4999863526372612
17.32,0.8333333113271733,2.9494112985917723e-12,1.499986443284771
17.330000000000002,0.8333333115451427,2.8620352664064165e-12,1.4999865333349822
17.34,0.8333333117611439,2.668784078468638e-12,1.4999866227922143
17.35,0.833333311975211,2.361520895781623e-12,1.4999867116607715
17.36,0.8333333121873779,1.9318546132020032e-12,1.4999867999449434
17.37,0.8333333123976795,1.3711368098027714e-12,1.4999868876490052
17.38,0.8333333126016202,3.6373621595804743e-12,1.499986974651605
17.39,0.833333312803257,6.087134207852356e-12,1.4999870610685189
17.400000000000002,0.833333313002771,8.61513465826502e-12,1.4999871469080415
17.41,0.8333333132001843,1.1220313537446445e-11,1.499987232174028
17.42,0.8333333133955189,1.3901520491775389e-11,1.499987316870314
17.43,0.8333333135887966,1.6657503231893296e-11,1.4999874010007164
17.44,0.8333333137800395,1.9486905977231194e-11,1.4999874845690322
17.45,0.8333333139692694,2.2388267900520463e-11,1.4999875675790402
17.46,0.8333333141565082,2.5360021572319916e-11,1.4999876500345006
17.47,0.8333333143417778,2.8400491405526283e-11,1.499987731939156
17.48,0.8333333145251002,3.150789209990168e-11,1.4999878132967304
17.490000000000002,0.8333333147064972,3.468032708658489e-11,1.4999878941109308
17.5,0.8333333148859906,3.791578697261328e-11,1.4999879743854474
17.51,0.8333333150636024,4.121214798544548e-11,1.4999880541239532
17.52,0.8333333152393547,4.456717041747192e-11,1.4999881333301046
17.53,0.8333333154132693,4.797849707054313e-11,1.4999882120075423
17.54,0.8333333155853682,5.1443651700479187e-11,1.4999882901598904
17.55,0.8333333157556735,5.496003746159811e-11,1.4999883677907584
17.56,0.8333333159242072,5.8524935351225e-11,1.4999884449037402
17.57,0.8333333160909916,6.213550265422098e-11,1.4999885215024142
17.580000000000002,0.8333333162560487,6.578877138749287e-11,1.499988597590345
17.59,0.8333333164194009,6.948164674451638e-11,1.499988673171083
17.6,0.8333333165810703,7.32109055398584e-11,1.499988748248164
17.61,0.8333333167410797,7.697319465368715e-11,1.4999888228251106
17.62,0.8333333168994511,8.076502947630117e-11,1.499988896905432
17.63,0.8333333170562073,8.458279235263794e-11,1.4999889704926246
17.64,0.8333333172113708,8.842273102680326e-11,1.4999890435901717
17.650000000000002,0.8333333173649645,9.228095708658078e-11,1.4999891162015446
17.66,0.833333317517011,9.615344440795477e-11,1.4999891883302028
17.67,0.8333333176675335,1.0003602759963328e-10,1.4999892599795932
17.68,0.8333333178165548,1.0392440044755736e-10,1.499989331153152
17.69,0.8333333179640983,1.0781411435943087e-10,1.4999894018543047
17.7,0.833333318110187,1.1170057680922842e-10,1.4999894720864648
17.71,0.8333333182548444,1.1557904978172518e-10,1.4999895418530367
17.72,0.8333333183980941,1.1944464821700483e-10,1.4999896111574136
17.73,0.8333333185399598,1.2329233845498934e-10,1.4999896800029795
17.740000000000002,0.8333333186804652,1.271169366799483e-10,1.499989748393109
17.75,0.8333333188196345,1.3091310736502189e-10,1.499989816331167
17.76,0.8333333189574914,1.3467536171674378e-10,1.4999898838205097
17.77,0.8333333190940606,1.3839805611955063e-10,1.4999899508644854
17.78,0.8333333192293663,1.4207539058031153e-10,1.4999900174664333
17.79,0.8333333193634331,1.4570140717283656e-10,1.4999900836296851
17.8,0.8333333194962861,1.4926998848240572e-10,1.4999901493575651
17.81,0.8333333196279499,1.5277485605027786e-10,1.49999021465339
17.82,0.8333333197584498,1.5620956881821946e-10,1.4999902795204698
17.830000000000002,0.8333333198878113,1.5956752157301485e-10,1.4999903439621076
17.84,0.8333333200160598,1.6284194339098886e-10,1.4999904079816007
17.85,0.833333320143221,1.6602589608252916e-10,1.4999904715822399
17.86,0.833333320269321,1.6911227263659692e-10,1.4999905347673101
17.87,0.833333320394386,1.7209379566525489e-10,1.499990597540092
17.88,0.8333333205184423,1.749630158481774e-10,1.4999906599038602
17.89,0.8333333206415166,1.777123103771777e-10,1.4999907218618846
17.900000000000002,0.8333333207636356,1.8033388140071963e-10,1.4999907834174315
17.91,0.8333333208848267,1.8281975446843977e-10,1.4999908445737622
17.92,0.8333333210051169,1.851617769756687e-10,1.499990905334135
17.93,0.8333333211245341,1.8735161660794392e-10,1.4999909657018042
17.94,0.8333333212389277,1.906077029392562e-10,1.4999910255249471
17.95,0.8333333213512936,1.9404986789283678e-10,1.499991084916958
17.96,0.833333321462482,1.9742785879482968e-10,1.4999911439115903
17.97,0.8333333215725074,2.0073679018843458e-10,1.4999912025115594
17.98,0.8333333216813843,2.0397167240785774e-10,1.4999912607195685
17.990000000000002,0.8333333217891269,2.071274107463428e-10,1.4999913185383085
18.0,0.8333333218957498,2.1019880462421243e-10,1.4999913759704582
18.01,0.8333333220012672,2.1318054675691077e-10,1.499991433018685
18.02,0.8333333221056936,2.1606722232303385e-10,1.4999914896856446
18.03,0.8333333222090432,2.1885330813237712e-10,1.4999915459739819
18.04,0.8333333223113307,2.2153317179396575e-10,1.49999160188633
18.05,0.8333333224125704,2.2410107088410125e-10,1.499991657425312
18.06,0.8333333225127767,2.2655115211439236e-10,1.49999171259354
18.07,0.8333333226119641,2.2887745049980104e-10,1.4999917673936156
18.080000000000002,0.833333322710147,2.3107388852667487e-10,1.499991821828131
18.09,0.8333333228073401,2.331342753207886e-10,1.4999918758996678
18.1,0.8333333229035578,2.3505230581538477e-10,1.499991929610798
18.11,0.8333333229988147,2.3682155991920703e-10,1.4999919829640846
18.12,0.8333333230931254,2.3843550168454455e-10,1.4999920359620813
18.13,0.8333333231865045,2.3988747847526576e-10,1.4999920886073324
18.14,0.8333333232789668,2.4117072013486116e-10,1.4999921409023735
18.150000000000002,0.8333333233705269,2.4227833815447823e-10,1.4999921928497324
18.16,0.8333333234611997,2.432033248409622e-10,1.4999922444519278
18.17,0.833333323551,2.4393855248489537e-10,1.4999922957114706
18.18,0.8333333236399426,2.444767725286331e-10,1.499992346630864
18.19,0.8333333237280425,2.4481061473434506e-10,1.4999923972126035
18.2,0.8333333238153148,2.4493258635205224e-10,1.499992447459177
18.21,0.8333333239017743,2.448350712876663e-10,1.4999924973730654
18.22,0.8333333239874363,2.445103292710281e-10,1.4999925469567426
18.23,0.8333333240723161,2.4395049502394585e-10,1.499992596212676
18.240000000000002,0.8333333241564288,2.431475774282345e-10,1.4999926451433263
18.25,0.8333333242397898,2.4209345869375437e-10,1.4999926937511479
18.26,0.8333333243224145,2.4077989352644817e-10,1.4999927420385895
18.27,0.8333333244043184,2.391985082963827e-10,1.4999927900080934
18.28,0.8333333244855171,2.373408002057835e-10,1.4999928376620968
18.29,0.8333333245660264,2.35198136457078e-10,1.4999928850030315
18.3,0.8333333246458619,2.3276175342092924e-10,1.499992932033324
18.31,0.8333333247250394,2.3002275580428003e-10,1.499992978755396
18.32,0.8333333248035751,2.2697211581838508e-10,1.4999930251716647
18.330000000000002,0.8333333248814849,2.2360067234685592e-10,1.4999930712845424
18.34,0.833333324958785,2.1989913011369728e-10,1.4999931170964376
18.35,0.8333333250354915,2.1585805885134124e-10,1.4999931626097545
18.36,0.8333333251116211,2.114678924686952e-10,1.4999932078268938
18.37,0.83333332518719,2.0671892821916927e-10,1.4999932527502526
18.38,0.8333333252622149,2.0160132586872727e-10,1.4999932973822248
18.39,0.8333333253367126,1.9610510686391176e-10,1.4999933417252005
18.400000000000002,0.8333333254106998,1.9022015349989522e-10,1.499993385781568
18.41,0.8333333254841936,1.8393620808851378e-10,1.4999934295537123
18.42,0.833333325557211,1.772428721262985e-10,1.4999934730440159
18.43,0.8333333256297691,1.7012960546253004e-10,1.4999935162548599
18.44,0.8333333257018855,1.6258572546725829e-10,1.4999935591886224
18.45,0.8333333257735775,1.5460040619936115e-10,1.4999936018476805
18.46,0.8333333258448629,1.4616267757456172e-10,1.4999936442344095
18.47,0.8333333259157594,1.3726142453348967e-10,1.4999936863511838
18.48,0.8333333259862848,1.278853862096959e-10,1.4999937282003761
18.490000000000002,0.8333333260564574,1.180231550977128e-10,1.4999937697843588
18.5,0.8333333261234177,1.1295314797207701e-10,1.4999938109824074
18.51,0.8333333261885151,1.1021711838237107e-10,1.4999938518538232
18.52,0.8333333262529942,1.0754902585465154e-10,1.4999938924534322
18.53,0.8333333263168617,1.04958509793771e-10,1.4999939327831018
18.54,0.8333333263801249,1.0245549050391046e-10,1.49999397284469
18.55,0.8333333264427902,1.0005017211165827e-10,1.499994012640045
18.56,0.8333333265048645,9.775304548910085e-11,1.4999940521710056
18.57,0.8333333265663543,9.557489117690356e-11,1.4999940914394014
18.580000000000002,0.8333333266272663,9.352678230740033e-11,1.499994130447053
18.59,0.8333333266876071,9.162008752767764e-11,1.4999941691957714
18.6,0.8333333267473828,8.986647392265731e-11,1.4999942076873591
18.61,0.8333333268066001,8.827790993818771e-11,1.49999424592361
18.62,0.8333333268652653,8.686666830412267e-11,1.4999942839063087
18.63,0.8333333269233845,8.564532895741338e-11,1.4999943216372322
18.64,0.833333326980964,8.462678196518822e-11,1.4999943591181486
18.650000000000002,0.8333333270380099,8.382423044784261e-11,1.4999943963508178
18.66,0.8333333270945282,8.325119350212247e-11,1.499994433336992
18.67,0.8333333271505252,8.292150912420941e-11,1.499994470078415
18.68,0.8333333272060066,8.284933713280731e-11,1.4999945065768232
18.69,0.8333333272609784,8.304916209222734e-11,1.4999945428339454
18.7,0.8333333273154464,8.353579623547343e-11,1.4999945788515023
18.71,0.8333333273694166,8.432438238732798e-11,1.4999946146312082
18.72,0.8333333274228945,8.543039688743677e-11,1.4999946501747692
18.73,0.8333333274758858,8.686965251339597e-11,1.4999946854838848
18.740000000000002,0.8333333275283964,8.865830140383557e-11,1.4999947205602477
18.75,0.8333333275804318,9.081283798150555e-11,1.4999947554055435
18.76,0.8333333276319973,9.335010187636402e-11,1.499994790021451
18.77,0.8333333276830988,9.628728084865693e-11,1.499994824409643
18.78,0.8333333277337415,9.964191371201126e-11,1.4999948585717855
18.79,0.8333333277839309,1.0343189325651186e-10,1.4999948925095383
18.8,0.8333333278336722,1.076754691717965e-10,1.4999949262245553
18.81,0.833333327882971,1.123912509701305e-10,1.499994959718484
18.82,0.8333333279318325,1.1759821090950465e-10,1.4999949929929666
18.830000000000002,0.8333333279802617,1.2331568691670916e-10,1.499995026049639
18.84,0.8333333280282642,1.2956338551042332e-10,1.4999950588901323
18.85,0.8333333280758448,1.3636138472430871e-10,1.4999950915160716
18.86,0.8333333281230089,1.437301370300784e-10,1.4999951239290767
18.87,0.8333333281697614,1.5169047226060215e-10,1.4999951561307627
18.88,0.8333333282161074,1.602636005329706e-10,1.4999951881227396
18.89,0.833333328262052,1.6947111517160362e-10,1.499995219906612
18.900000000000002,0.8333333283076001,1.79334995631315e-10,1.4999952514839805
18.91,0.8333333283527566,1.8987761042040614e-10,1.4999952828564407
18.92,0.8333333283975266,2.011217200237636e-10,1.4999953140255837
18.93,0.8333333284419148,2.130904798259179e-10,1.499995344992997
18.94,0.8333333284859261,2.2580744303416119e-10,1.4999953757602629
18.95,0.8333333285295654,2.392965636015984e-10,1.4999954063289602
18.96,0.8333333285728375,2.5358219915026904e-10,1.499995436700664
18.97,0.833333328615747,2.686891138941944e-10,1.4999954668769455
18.98,0.8333333286582989,2.846424815625038e-10,1.499995496859372
18.990000000000002,0.8333333287004977,3.014678883224829e-10,1.4999955266495077
19.0,0.8333333287423483,3.191913357026741e-10,1.4999955562489136
19.01,0.8333333287838552,3.3783924351598255e-10,1.4999955856591471
19.02,0.8333333288250231,3.5743845278271637e-10,1.4999956148817626
19.03,0.8333333288658568,3.7801622865372546e-10,1.4999956439183117
19.04,0.8333333289063606,3.996002633334311e-10,1.4999956727703436
19.05,0.8333333289465393,4.2221867900297013e-10,1.4999957014394043
19.06,0.833333328986403,4.345679870752633e-10,1.4999957298713078
19.07,0.8333333290259555,4.3772646325292813e-10,1.499995758072756
19.080000000000002,0.8333333290651973,4.4043288032894626e-10,1.4999957860881195
19.09,0.8333333291041329,4.426591900608341e-10,1.4999958139186504
19.1,0.833333329142767,4.4437663168561454e-10,1.4999958415655934
19.11,0.833333329181104,4.4555572476598455e-10,1.4999958690301858
19.12,0.8333333292191485,4.4616626203649035e-10,1.4999958963136568
19.13,0.833333329256905,4.461773022497015e-10,1.499995923417229
19.14,0.8333333292943779,4.455571630223813e-10,1.4999959503421176
19.150000000000002,0.8333333293315718,4.442734136816608e-10,1.4999959770895304
19.16,0.8333333293684911,4.422928681112134e-10,1.4999960036606679
19.17,0.8333333294051405,4.3958157759742315e-10,1.4999960300567239
19.18,0.8333333294415243,4.361048236755654e-10,1.4999960562788857
19.19,0.8333333294776468,4.318271109759686e-10,1.4999960823283327
19.2,0.8333333295135129,4.2671216007020134e-10,1.499996108206239
19.21,0.8333333295491268,4.207229003172286e-10,1.4999961339137706
19.22,0.8333333295844929,4.138214627096036e-10,1.499996159452088
19.23,0.8333333296196159,4.0596917271961953e-10,1.499996184822345
19.240000000000002,0.8333333296545001,3.971265431455031e-10,1.4999962100256887
19.25,0.8333333296891502,3.872532669575763e-10,1.4999962350632603
19.26,0.8333333297235703,3.7630821014442346e-10,1.4999962599361945
19.27,0.8333333297577652,3.642494045590848e-10,1.49999628464562
19.28,0.8333333297917392,3.5103404076519954e-10,1.49999630919266
19.29,0.8333333298254969,3.3661846088321505e-10,1.499996333578431
19.3,0.8333333298590428,3.209581514365186e-10,1.4999963578040438
19.31,0.8333333298923814,3.0400773619765476e-10,1.4999963818706041
19.32,0.8333333299255172,2.857209690344518e-10,1.4999964057792112
19.330000000000002,0.8333333299584548,2.660507267562357e-10,1.4999964295309594
19.34,0.8333333299911986,2.449490019599879e-10,1.499996453126937
19.35,0.8333333300237532,2.2236689587649283e-10,1.4999964765682274
19.36,0.8333333300561233,1.9825461121656562e-10,1.4999964998559085
19.37,0.8333333300883133,1.7256144501715903e-10,1.499996522991053
19.38,0.833333330120328,1.4523578148760702e-10,1.4999965459747286
19.39,0.8333333301521718,1.162250848557232e-10,1.4999965688079977
19.400000000000002,0.8333333301838495,8.54758922140402e-11,1.499996591491918
19.41,0.8333333302153656,5.293380636595709e-11,1.4999966140275425
19.42,0.833333330246725,1.8543488671874317e-11,1.499996636415919
19.43,0.8333333302779321,-1.7751348104551073e-11,1.4999966586580908
19.44,0.8333333303089918,-5.6007946950329284e-11,1.499996680755097
19.45,0.833333330339909,-9.628451375686371e-11,1.499996702707972
19.46,0.8333333303706881,-1.386402244738839e-10,1.4999967245177452
19.47,0.8333333304013341,-1.8313523226316088e-10,1.499996746185443
19.48,0.8333333304318518,-2.2983067465245327e-10,1.4999967677120862
19.490000000000002,0.833333330462246,-2.7878868068922564e-10,1.4999967890986925
19.5,0.8333333304925216,-3.300723780945195e-10,1.4999968103462749
19.51,0.8333333305226834,-3.8374590041683935e-10,1.499996831455843
19.52,0.8333333305527365,-4.3987439418584933e-10,1.4999968524284018
19.53,0.8333333305826858,-4.985240260663527e-10,1.4999968732649533
19.54,0.8333333306125362,-5.597619900119608e-10,1.4999968939664958
19.55,0.8333333306422929,-6.236565144190851e-10,1.4999969145340233
19.56,0.8333333306719607,-6.902768692805912e-10,1.4999969349685267
19.57,0.8333333307015449,-7.596933733398076e-10,1.499996955270994
19.580000000000002,0.8333333307310506,-8.319774012441891e-10,1.499996975442409
19.59,0.833333330760483,-9.072013906992106e-10,1.4999969954837529
19.6,0.8333333307898472,-9.854388496222788e-10,1.4999970153960034
19.61,0.8333333308191485,-1.0667643632963699e-09,1.4999970351801353
19.62,0.8333333308470703,-1.1254944811534489e-09,1.4999970548192803
19.63,0.8333333308729315,-1.1483320749244513e-09,1.4999970743051447
19.64,0.8333333308985021,-1.1697415391077107e-09,1.4999970936625102
19.650000000000002,0.8333333309237788,-1.1896267193195141e-09,1.4999971128922192
19.66,0.8333333309487577,-1.2078890704068263e-09,1.4999971319951089
19.67,0.833333330973435,-1.224427633050394e-09,1.4999971509720114
19.68,0.8333333309978066,-1.2391390103678421e-09,1.499997169823754
19.69,0.8333333310218686,-1.2519173445168103e-09,1.4999971885511592
19.7,0.8333333310456166,-1.2626542932980298e-09,1.4999972071550451
19.71,0.8333333310690462,-1.2712390067584738e-09,1.4999972256362246
19.72,0.8333333310921528,-1.2775581037944294e-09,1.499997243995506
19.73,0.833333331114932,-1.2814956487546416e-09,1.4999972622336937
19.740000000000002,0.8333333311373787,-1.2829331280433956e-09,1.4999972803515869
19.75,0.8333333311594882,-1.2817494267236511e-09,1.4999972983499805
19.76,0.8333333311812552,-1.2778208051201387e-09,1.4999973162296654
19.77,0.8333333312026746,-1.2710208754224774e-09,1.4999973339914279
