,E,T,I
17.1,5.662418171824745,-8.533358002842298e-12,0.00019000000000435747
17.11,5.662987773683177,-1.0148076514264229e-11,0.0001900000000052044
17.12,5.663556427361093,-1.1071153293343339e-11,0.0001900000000056876
17.13,5.664124134583101,-1.1565972533258073e-11,0.0001900000000059457
17.14,5.664690897157532,-1.205091706286886e-11,0.0001900000000061989
17.150000000000002,5.665256716656397,-1.252459355774556e-11,0.00019000000000644654
17.16,5.665821594649111,-1.2985564756280148e-11,0.0001900000000066878
17.17,5.6663855327024955,-1.3432348956099151e-11,0.000190000000006922
17.18,5.666948532380785,-1.386341951047485e-11,0.0001900000000071483
17.19,5.667510595245631,-1.4277204324738717e-11,0.0001900000000073659
17.2,5.668071722856106,-1.4672085352692482e-11,0.00019000000000757395
17.21,5.668631916768711,-1.50463980930214e-11,0.0001900000000077716
17.22,5.669191178537378,-1.5398431085705462e-11,0.00019000000000795797
17.23,5.669749509713477,-1.572642540843253e-11,0.00019000000000813218
17.240000000000002,5.670306911845821,-1.6028574173009762e-11,0.00019000000000829324
17.25,5.670863386480666,-1.63030220217762e-11,0.00019000000000844023
17.26,5.671418935161724,-1.6547864624015275e-11,0.00019000000000857215
17.27,5.671973559430162,-1.676114817236624e-11,0.00019000000000868797
17.28,5.6725272608246105,-1.6940868879237207e-11,0.00019000000000878668
17.29,5.673080040881163,-1.7084972473216672e-11,0.00019000000000886724
17.3,5.67363190113339,-1.7191353695486286e-11,0.00019000000000892852
17.31,5.674182843112336,-1.7257855796232603e-11,0.0001900000000089694
17.32,5.674732868346526,-1.7282270031059646e-11,0.00019000000000898878
17.330000000000002,5.675281978361974,-1.7262335157400888e-11,0.00019000000000898544
17.34,5.675830174682184,-1.7195736930931573e-11,0.0001900000000089582
17.35,5.676377458828159,-1.7080107601980857e-11,0.00019000000000890584
17.36,5.6769238323184,-1.6913025411944163e-11,0.0001900000000088271
17.37,5.677469296668919,-1.6692014089695106e-11,0.0001900000000087207
17.38,5.678013853393236,-1.641454234799813e-11,0.00019000000000858535
17.39,5.678557504002388,-1.607802337992012e-11,0.00019000000000841965
17.400000000000002,5.679100250004934,-1.5679814355243274e-11,0.0001900000000082223
17.41,5.67964209290696,-1.5217215916877055e-11,0.00019000000000799185
17.42,5.680183034212083,-1.468747167726988e-11,0.00019000000000772688
17.43,5.680723075421456,-1.408776771482245e-11,0.00019000000000742596
17.44,5.6812622180337735,-1.3415232070298569e-11,0.00019000000000708758
17.45,5.681800463545277,-1.2666934243238942e-11,0.0001900000000067102
17.46,5.682337813449757,-1.1839884688371562e-11,0.00019000000000629229
17.47,5.682874269238563,-1.0931034312025998e-11,0.00019000000000583226
17.48,5.683409832400604,-9.937273968543278e-12,0.00019000000000532854
17.490000000000002,5.683944504422356,-8.855433956690254e-12,0.00019000000000477942
17.5,5.684478286787865,-7.682283516071027e-12,0.00019000000000418324
17.51,5.685011180978754,-6.414530323537733e-12,0.00019000000000353833
17.52,5.6855431884742265,-5.0488199896057796e-12,0.00019000000000284292
17.53,5.686074310751073,-3.581735554862414e-12,0.00019000000000209523
17.54,5.6866045492836745,-2.0097969863828628e-12,0.0001900000000012935
17.55,5.687133905544007,-3.294606741383267e-13,0.0001900000000004358
17.56,5.687662381001648,1.4628810725873086e-12,0.00018999999999952033
17.57,5.688189977123781,3.3709005287900535e-12,0.00018999999999854517
17.580000000000002,5.688716695375201,5.3983350573292425e-12,0.00018999999999750838
17.59,5.689242537218317,7.548987612517061e-12,0.00018999999999640797
17.6,5.689767504113161,9.826727243708788e-12,0.00018999999999524194
17.61,5.690291597517389,1.223548959888515e-11,0.00018999999999400822
17.62,5.690814818886287,1.4779277428246576e-11,0.00018999999999270477
17.63,5.69133716967278,1.7462161087794143e-11,0.00018999999999132946
17.64,5.691858650968071,1.903085922176836e-11,0.0001899999999905255
17.650000000000002,5.692379264321498,1.9843428793991885e-11,0.00018999999999010905
17.66,5.692899011388827,2.0638629452401643e-11,0.00018999999998970096
17.67,5.69341789361166,2.141410640709253e-11,0.00018999999998930243
17.68,5.693935912429216,2.2167430861751536e-11,0.00018999999998891464
17.69,5.694453069278339,2.2896099165954813e-11,0.00018999999998853888
17.7,5.694969365593498,2.3597531967460774e-11,0.0001899999999881764
17.71,5.695484802806801,2.426907336450712e-11,0.0001899999999878286
17.72,5.695999382347989,2.4907990058104027e-11,0.0001899999999874968
17.73,5.696513105644447,2.5511470504331237e-11,0.0001899999999871824
17.740000000000002,5.697025974121207,2.6076624066631264e-11,0.0001899999999868869
17.75,5.69753798920095,2.6600480168105418e-11,0.00018999999998661177
17.76,5.698049152304017,2.7079987443809344e-11,0.00018999999998635852
17.77,5.698559464848405,2.7512012893046913e-11,0.00018999999998612878
17.78,5.699068928249779,2.7893341031666467e-11,0.0001899999999859241
17.79,5.699577543921473,2.82206730443549e-11,0.00018999999998574617
17.8,5.700085313274496,2.8490625936933795e-11,0.00018999999998559668
17.81,5.700592237717533,2.8699731688653368e-11,0.0001899999999854774
17.82,5.701098318656957,2.8844436404488646e-11,0.0001899999999853901
17.830000000000002,5.701603557496824,2.8921099467433725e-11,0.00018999999998533658
17.84,5.702107955638886,2.892599269079732e-11,0.00018999999998531875
17.85,5.702611514482591,2.8855299470497707e-11,0.0001899999999853385
17.86,5.703114235425088,2.8705113937357852e-11,0.00018999999998539784
17.87,5.703616119861233,2.8471440109400307e-11,0.00018999999998549875
17.88,5.704117169183594,2.8150191044142753e-11,0.00018999999998564328
17.89,5.704617384782454,2.773718799089241e-11,0.00018999999998583355
17.900000000000002,5.705116768045813,2.7228159543041807e-11,0.0001899999999860717
17.91,5.705615320359399,2.6618740790363673e-11,0.0001899999999863599
17.92,5.70611304310667,2.5904472471305365e-11,0.00018999999998670045
17.93,5.706609937668813,2.508080012528532e-11,0.0001899999999870956
17.94,5.707106005424758,2.414307324498635e-11,0.0001899999999875477
17.95,5.7076012477511755,2.3086544428652932e-11,0.00018999999998805915
17.96,5.708095666022484,2.1906368532383616e-11,0.00018999999998863237
17.97,5.708589261610856,2.059760182242924e-11,0.00018999999998926985
17.98,5.709082035886217,1.9155201127484537e-11,0.00018999999998997415
17.990000000000002,5.709573990216257,1.7574022990986432e-11,0.00018999999999074786
18.0,5.71006512596643,1.584882282340792e-11,0.0001899999999915936
18.01,5.710555444499961,1.3974254054551099e-11,0.00018999999999251406
18.02,5.711044947177849,1.1944867285846728e-11,0.000189999999993512
18.03,5.711533635358876,9.755109442643895e-12,0.00018999999999459022
18.04,5.712021510399603,7.39932292651096e-12,0.00018999999999575156
18.05,5.712508573654382,4.871744767524357e-12,0.0001899999999969989
18.06,5.712994826475361,2.1665057765704095e-12,0.00018999999999833527
18.07,5.713480270212483,-7.22370302366777e-13,0.0001899999999997636
18.080000000000002,5.7139649062134925,-3.800967639903644e-12,0.00019000000000128699
18.09,5.714448735823943,-7.075479168964724e-12,0.00019000000000290857
18.1,5.714931760387199,-1.0552207432491273e-11,0.00019000000000463148
18.11,5.715413981244442,-1.4237565431137906e-11,0.000190000000006459
18.12,5.7158953997346735,-1.81380774709874e-11,0.0001900000000083944
18.13,5.716376017194719,-2.2260380011245096e-11,0.00019000000001044099
18.14,5.716855834959237,-2.661122251195494e-11,0.0001900000000126022
18.150000000000002,5.717334854360717,-3.1197468281694314e-11,0.0001900000000148815
18.16,5.717813076397819,-3.39524443055721e-11,0.00019000000001624995
18.17,5.718290502472944,-3.5347316825188116e-11,0.0001900000000169422
18.18,5.718767134123427,-3.671045760316194e-11,0.00019000000001761962
18.19,5.719242972671315,-3.803776018796245e-11,0.00019000000001828026
18.2,5.719718019436473,-3.932499021660837e-11,0.00019000000001892205
18.21,5.720192275736587,-4.056778395557338e-11,0.00019000000001954286
18.22,5.720665742887171,-4.1761646841681774e-11,0.0001900000000201405
18.23,5.721138422201568,-4.2901952023013164e-11,0.00019000000002071272
18.240000000000002,5.721610314990956,-4.398393889979948e-11,0.00019000000002125718
18.25,5.722081422564354,-4.500271166532654e-11,0.00019000000002177155
18.26,5.722551746228624,-4.5953237846835996e-11,0.00019000000002225331
18.27,5.723021287288472,-4.6830346846422553e-11,0.00019000000002269998
18.28,5.723490047046461,-4.7628728481937614e-11,0.00019000000002310894
18.29,5.723958026803007,-4.8342931527886753e-11,0.00019000000002347757
18.3,5.7244252278563845,-4.8967362256332624e-11,0.00019000000002380313
18.31,5.724891651502737,-4.949628297779314e-11,0.0001900000000240828
18.32,5.725357299036071,-4.9923810582143655e-11,0.0001900000000243137
18.330000000000002,5.725822171748272,-5.024391507951596e-11,0.00019000000002449295
18.34,5.726286270929097,-5.0450418141199446e-11,0.00019000000002461747
18.35,5.7267495978661875,-5.053699164054146e-11,0.0001900000000246842
18.36,5.727212153845068,-5.0497156193847224e-11,0.00019000000002468995
18.37,5.727673940149156,-5.032427970128055e-11,0.00019000000002463154
18.38,5.728134958059759,-5.00115758877642e-11,0.00019000000002450558
18.39,5.7285952088560865,-4.9552102843880004e-11,0.00019000000002430874
18.400000000000002,5.729054693815246,-4.893876156676963e-11,0.00019000000002403753
18.41,5.729513414212254,-4.816429450103492e-11,0.00019000000002368842
18.42,5.729971371320038,-4.722128407963733e-11,0.00019000000002325775
18.43,5.730428566409438,-4.610215126480026e-11,0.00019000000002274183
18.44,5.730885000749217,-4.479915408890675e-11,0.0001900000000221369
18.45,5.7313406756060585,-4.33043861954031e-11,0.00019000000002143908
18.46,5.731795592244573,-4.160977537969545e-11,0.0001900000000206444
18.47,5.732249751927306,-3.970708213005446e-11,0.0001900000000197489
18.48,5.7327031559147335,-3.7587898168510854e-11,0.0001900000000187484
18.490000000000002,5.733155805465277,-3.5243644991760367e-11,0.00019000000001763873
18.5,5.733607701835299,-3.266557241206238e-11,0.00019000000001641562
18.51,5.7340588462791136,-2.9844757098137196e-11,0.00019000000001507468
18.52,5.734509240048984,-2.6772101116073156e-11,0.00019000000001361152
18.53,5.734958884395135,-2.3438330470218824e-11,0.00019000000001202154
18.54,5.735407780565746,-1.9833993644092206e-11,0.00019000000001030015
18.55,5.735855929806968,-1.594946014127161e-11,0.00019000000000844264
18.56,5.73630333336292,-1.1774919026306248e-11,0.00019000000000644418
18.57,5.736749992475692,-7.300377465605602e-12,0.00019000000000429993
18.580000000000002,5.737195908385356,-2.5156592683498918e-12,0.00019000000000200486
18.59,5.737641082329963,2.589596572613466e-12,0.00018999999999955394
18.6,5.738085515545554,8.025937339875522e-12,0.000189999999996942
18.61,5.738529209266155,1.3804098050552284e-11,0.00018999999999416375
18.62,5.738972164723794,1.9935002915399937e-11,0.0001899999999912139
18.63,5.7394143831484925,2.6429766797897947e-11,0.000189999999988087
18.64,5.739855865768278,3.329969667336619e-11,0.00018999999998477746
18.650000000000002,5.740296613809184,4.0556293088048716e-11,0.00018999999998127971
18.66,5.740736628495258,4.8211251618219674e-11,0.000189999999977588
18.67,5.74117591104856,5.6276464329291735e-11,0.00018999999997369653
18.68,5.741614462378531,6.125369266461091e-11,0.00018999999997129776
18.69,5.742052283753629,6.372420501301804e-11,0.0001899999999701104
18.7,5.742489376605537,6.613624994946142e-11,0.00018999999996894982
18.71,5.7429257421466495,6.84824697022916e-11,0.0001899999999678195
18.72,5.743361381587358,7.075527878676754e-11,0.00018999999996672308
18.73,5.7437962961360585,7.294686141709286e-11,0.00018999999996566425
18.740000000000002,5.744230486999152,7.504916891844182e-11,0.00018999999996464678
18.75,5.744663955381049,7.705391713899298e-11,0.00018999999996367466
18.76,5.745096702484178,7.895258386196159e-11,0.00018999999996275187
18.77,5.74552872950898,8.073640621762647e-11,0.00018999999996188263
18.78,5.745960037653923,8.239637809536569e-11,0.00018999999996107116
18.79,5.746390628115497,8.392324755568365e-11,0.00018999999996032187
18.8,5.746820502088225,8.53075142422451e-11,0.00018999999995963928
18.81,5.747249660764661,8.653942679390343e-11,0.00018999999995902798
18.82,5.747678105335397,8.760898025673492e-11,0.0001899999999584928
18.830000000000002,5.748105836989065,8.850591349606636e-11,0.0001899999999580385
18.84,5.7485328569123455,8.921970660850805e-11,0.00018999999995767016
18.85,5.748959166289964,8.97395783339852e-11,0.00018999999995739287
18.86,5.749384766304701,9.00544834677672e-11,0.00018999999995721186
18.87,5.749809658137392,9.01531102725003e-11,0.00018999999995713253
18.88,5.750233842966934,9.002387789023762e-11,0.0001899999999571604
18.89,5.75065732197029,8.96549337544705e-11,0.00018999999995730104
18.900000000000002,5.751080096322487,8.903415100215946e-11,0.00018999999995756024
18.91,5.751502167196626,8.814912588576576e-11,0.00018999999995794392
18.92,5.751923535763885,8.698717518528097e-11,0.00018999999995845807
18.93,5.7523442031935215,8.55353336202602e-11,0.00018999999995910886
18.94,5.752764170652875,8.378035126185025e-11,0.0001899999999599026
18.95,5.753183439307372,8.170869094482431e-11,0.00018999999996084573
18.96,5.753602010320533,7.930652567960832e-11,0.00018999999996194484
18.97,5.75401988485397,7.655973606431766e-11,0.00018999999996320658
18.98,5.754437064067399,7.345390769678154e-11,0.00018999999996463786
18.990000000000002,5.754853549118633,6.997432858658023e-11,0.00018999999996624565
19.0,5.755269341163595,6.610598656707415e-11,0.0001899999999680371
19.01,5.755684441356319,6.183356670742976e-11,0.00018999999997001952
19.02,5.756098850848951,5.7141448724660964e-11,0.00018999999997220028
19.03,5.756512570791756,5.201370439564747e-11,0.000189999999974587
19.04,5.756925602333123,4.643409496917975e-11,0.0001899999999771874
19.05,5.757337946619565,4.038606857797491e-11,0.00018999999998000936
19.06,5.757749604795724,3.385275765072399e-11,0.00018999999998306087
19.07,5.758160578004378,2.68169763241056e-11,0.00018999999998635015
19.080000000000002,5.758570867386441,1.9261217854832632e-11,0.00018999999998988552
19.09,5.758980474080967,1.1167652031677463e-11,0.00018999999999367545
19.1,5.759389399225159,2.5181225874932263e-12,0.0001899999999977286
19.11,5.759797643954365,-6.705855388734421e-12,0.00019000000000205376
19.12,5.7602052094020895,-1.6523098039880862e-11,0.00019000000000665988
19.13,5.760612096699989,-2.6952755328625405e-11,0.0001900000000115561
19.14,5.761018306977887,-3.801431362544797e-11,0.00019000000001675164
19.150000000000002,5.761423841363764,-4.972759829657289e-11,0.00019000000002225602
19.16,5.761828700983775,-6.21127762919479e-11,0.0001900000000280788
19.17,5.762232886962244,-7.519035873322727e-11,0.0001900000000342297
19.18,5.762636400421672,-8.898120350170948e-11,0.00019000000004071874
19.19,5.763039242482741,-1.0350651782634338e-10,0.00019000000004755596
19.2,5.763441413989335,-1.126966570584352e-10,0.00019000000005187936
19.21,5.763842916084859,-1.171572760176056e-10,0.00019000000005397463
19.22,5.764243750092118,-1.215084652916546e-10,0.00019000000005602047
19.23,5.76464391712292,-1.2573676818353956e-10,0.00019000000005801065
19.240000000000002,5.76504341828724,-1.2982831347071556e-10,0.00019000000005993872
19.25,5.765442254693217,-1.337688107058821e-10,0.00019000000006179804
19.26,5.765840427447165,-1.375435455177296e-10,0.00019000000006358183
19.27,5.766237937653568,-1.411373749116707e-10,0.00019000000006528305
19.28,5.766634786415093,-1.445347225705946e-10,0.00019000000006689444
19.29,5.767030974832585,-1.4771957415559785e-10,0.00019000000006840861
19.3,5.767426504005077,-1.5067547260673622e-10,0.00019000000006981791
19.31,5.767821375029787,-1.5338551344375811e-10,0.0001900000000711145
19.32,5.76821558900213,-1.5583234006685393e-10,0.0001900000000722903
19.330000000000002,5.768609147015712,-1.579981390573924e-10,0.00019000000007333707
19.34,5.7690020501623405,-1.5986463547866556e-10,0.0001900000000742463
19.35,5.769394299532027,-1.614130881766317e-10,0.00019000000007500935
19.36,5.769785896212987,-1.6262428508065416e-10,0.0001900000000756172
